    Universidad de Costa Rica   
       Proyecto Eléctrico       
         II Ciclo 2017          
          openHand_Left.csv        
 Author: Pablo Avila B30724     

 Media:
 Max Deviation:
 Standar Deviation:

,LEFT HAND:, , , , , , , , , , , , , , , , , , , , RIGHT HAND:
,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky, , , ,Thumb, , , ,Index, , , ,Middle, , , ,Ring, , , ,Pinky
,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,Metacarpal, Proximal, Middle, Distal,
,56.8934,54.7625,72.9514,95.5471,21.4011,47.6938,75.6518,93.7425,12.4874,45.3281,80.4038,102.071,19.6978,41.6976,73.1452,93.8771,32.7199,43.8142,62.1052,76.3944,
,56.8934,54.7748,72.9722,95.564,21.4011,47.6925,75.6497,93.74,12.4874,45.3221,80.3955,102.063,19.6978,41.6956,73.1417,93.8728,32.7199,43.8149,62.1059,76.3944,
,56.8934,54.7913,72.9976,95.5825,21.4011,47.6916,75.6477,93.7371,12.4874,45.3155,80.3853,102.051,19.6978,41.6936,73.1388,93.8698,32.7199,43.8148,62.1061,76.3951,
,56.8934,54.8079,73.0237,95.604,21.4011,47.6907,75.6462,93.7354,12.4874,45.3119,80.3792,102.043,19.6978,41.6907,73.1347,93.8658,32.7199,43.8176,62.1119,76.4035,
,56.8934,54.82,73.0418,95.6185,21.4011,47.6902,75.6455,93.7346,12.4874,45.31,80.3759,102.038,19.6978,41.6888,73.1323,93.8638,32.7199,43.8165,62.111,76.4047,
,56.8934,54.8484,73.0939,95.6706,21.4011,47.6899,75.645,93.7342,12.4874,45.3078,80.3726,102.035,19.6978,41.6866,73.1293,93.8613,32.7199,43.8143,62.1079,76.4032,
,56.8934,54.8628,73.1181,95.6935,21.4011,47.6904,75.6457,93.7346,12.4874,45.3037,80.3668,102.029,19.6978,41.6838,73.1256,93.8579,32.7199,43.8114,62.1036,76.4001,
,56.8934,54.8732,73.1359,95.7105,21.4011,47.69,75.6449,93.7337,12.4874,45.301,80.3629,102.025,19.6978,41.6775,73.1163,93.848,32.7199,43.8061,62.0946,76.391,
,56.8934,54.9074,73.2075,95.7898,21.4011,47.6887,75.6427,93.7311,12.4874,45.2966,80.3559,102.016,19.6978,41.6724,73.1087,93.84,32.7199,43.8025,62.0896,76.3884,
,56.8934,54.9292,73.2517,95.8385,21.4011,47.6863,75.6388,93.7269,12.4874,45.288,80.3433,102.003,19.6978,41.6648,73.0974,93.8279,32.7199,43.7969,62.0803,76.3796,
,56.8934,54.9982,73.3901,95.9891,21.4011,47.6839,75.6349,93.7225,12.4874,45.282,80.3335,101.991,19.6978,41.6575,73.0871,93.8178,32.7199,43.7937,62.075,76.3745,
,56.8934,55.1015,73.6051,96.2321,21.4011,47.6817,75.6314,93.7189,12.4874,45.2758,80.3253,101.983,19.6978,41.6523,73.0803,93.8121,32.7199,43.7891,62.0672,76.3664,
,56.8934,55.1758,73.758,96.4055,21.4011,47.6784,75.6261,93.713,12.4874,45.2707,80.3181,101.976,19.6978,41.6476,73.0744,93.8078,32.7199,43.7845,62.0597,76.3595,
,56.8934,55.2029,73.8138,96.4695,21.4011,47.6744,75.6196,93.7059,12.4874,45.2641,80.3082,101.965,19.6978,41.6466,73.0737,93.8084,32.7199,43.7813,62.0554,76.3577,
,56.8934,55.2092,73.8288,96.489,21.4011,47.6711,75.6143,93.7,12.4874,45.2612,80.3044,101.961,19.6978,41.6374,73.0607,93.7955,32.7199,43.7764,62.0483,76.3531,
,56.8934,55.2222,73.8561,96.5217,21.4011,47.6684,75.6099,93.6952,12.4874,45.2575,80.2985,101.954,19.6978,41.6301,73.052,93.79,32.7199,43.781,62.059,76.3701,
,56.8934,55.2088,73.8276,96.49,21.4011,47.6676,75.6085,93.6936,12.4874,45.2538,80.2933,101.949,19.6978,41.6201,73.0383,93.7772,32.7199,43.7835,62.0663,76.3841,
,56.8934,55.2051,73.8197,96.4813,21.4011,47.6669,75.6074,93.6923,12.4874,45.2538,80.2934,101.949,19.6978,41.6132,73.0289,93.7685,32.7199,43.7874,62.0762,76.4011,
,56.8934,55.2022,73.8134,96.4745,21.4011,47.6659,75.6057,93.6904,12.4874,45.2525,80.2915,101.947,19.6978,41.6096,73.0249,93.7665,32.7199,43.7913,62.085,76.4152,
,56.8934,55.1711,73.747,96.4014,21.4011,47.6653,75.6047,93.6892,12.4874,45.2516,80.2899,101.945,19.6978,41.6029,73.0159,93.7584,32.7199,43.7843,62.0739,76.4051,
,56.8934,55.1527,73.7087,96.3603,21.4011,47.6628,75.6005,93.6842,12.4874,45.2493,80.2864,101.941,19.6978,41.5919,73.0006,93.7438,32.7199,43.7722,62.0531,76.3837,
,56.8934,55.0971,73.5901,96.2283,21.4011,47.6618,75.5988,93.6823,12.4874,45.2467,80.2811,101.932,19.6978,41.5797,72.9834,93.7266,32.7199,43.7649,62.0415,76.3736,
,56.8934,55.068,73.5305,96.1643,21.4011,47.6581,75.5929,93.6759,12.4874,45.2422,80.2739,101.924,19.6978,41.5696,72.9685,93.7109,32.7199,43.7605,62.035,76.3688,
,56.8934,55.0338,73.4594,96.0865,21.4011,47.6563,75.5896,93.6715,12.4874,45.2372,80.2658,101.914,19.6978,41.5595,72.953,93.6936,32.7199,43.7565,62.0282,76.362,
,56.8934,55.0053,73.4015,96.0238,21.4011,47.6532,75.5839,93.664,12.4874,45.2336,80.2608,101.909,19.6978,41.5526,72.9424,93.6815,32.7199,43.7511,62.0184,76.3507,
,56.8934,54.9928,73.3752,95.9955,21.4011,47.6513,75.5802,93.659,12.4874,45.2309,80.2568,101.905,19.6978,41.5491,72.937,93.6753,32.7199,43.7477,62.0127,76.3453,
,56.8934,54.9927,73.375,95.9963,21.4011,47.6506,75.5788,93.6568,12.4874,45.2308,80.2568,101.905,19.6978,41.5476,72.9343,93.6718,32.7199,43.7426,62.0039,76.336,
,56.8934,54.9929,73.3764,95.9998,21.4011,47.6508,75.5791,93.657,12.4874,45.2308,80.2566,101.904,19.6978,41.5468,72.933,93.6699,32.7199,43.737,61.9937,76.3244,
,56.8934,54.9851,73.3599,95.9818,21.4011,47.6513,75.5799,93.6579,12.4874,45.2312,80.2583,101.908,19.6978,41.5464,72.9322,93.6689,32.7199,43.7341,61.9883,76.3177,
,56.8934,54.9684,73.3248,95.944,21.4011,47.6511,75.5796,93.6576,12.4874,45.2332,80.2615,101.912,19.6978,41.5417,72.925,93.6607,32.7199,43.7281,61.9766,76.3029,
,56.8934,54.9569,73.3019,95.9203,21.4011,47.6515,75.5802,93.6583,12.4874,45.2341,80.2627,101.913,19.6978,41.5342,72.9139,93.649,32.7199,43.7247,61.9703,76.2954,
,56.8934,54.9449,73.2786,95.897,21.4011,47.652,75.5809,93.6592,12.4874,45.2349,80.2641,101.915,19.6978,41.5213,72.8948,93.6284,32.7199,43.7202,61.9617,76.2846,
,56.8934,54.9284,73.249,95.8687,21.4011,47.652,75.581,93.6594,12.4874,45.2352,80.2648,101.916,19.6978,41.5172,72.8888,93.6223,32.7199,43.7151,61.9521,76.2725,
,56.8934,54.9176,73.2275,95.8463,21.4011,47.652,75.581,93.6594,12.4874,45.2362,80.2666,101.919,19.6978,41.516,72.8871,93.6206,32.7199,43.7084,61.9394,76.257,
,56.8934,54.906,73.2062,95.8257,21.4011,47.652,75.581,93.6595,12.4874,45.2365,80.2671,101.92,19.6978,41.5149,72.8856,93.6191,32.7199,43.7056,61.9341,76.2507,
,56.8934,54.8891,73.1743,95.7938,21.4011,47.652,75.581,93.6595,12.4874,45.2368,80.2677,101.92,19.6978,41.5142,72.8846,93.618,32.7199,43.7019,61.9273,76.2425,
,56.8934,54.8971,73.2032,95.8386,21.4011,47.6519,75.5809,93.6595,12.4874,45.2379,80.2695,101.923,19.6978,41.5143,72.8846,93.6179,32.7199,43.6984,61.9206,76.2341,
,56.8934,54.8889,73.1932,95.836,21.4011,47.6519,75.5811,93.6597,12.4874,45.2394,80.2718,101.925,19.6978,41.5145,72.8852,93.6189,32.7199,43.6951,61.9141,76.2255,
,56.8934,54.8872,73.1985,95.8546,21.4011,47.6522,75.5816,93.6604,12.4874,45.2404,80.2734,101.927,19.6978,41.5137,72.8839,93.6172,32.7199,43.6935,61.9107,76.2206,
,56.8934,54.8769,73.1852,95.8504,21.4011,47.6528,75.5825,93.6614,12.4874,45.2417,80.2759,101.931,19.6978,41.5139,72.8841,93.6172,32.7199,43.6918,61.9073,76.2158,
,56.8934,54.8667,73.1715,95.8459,21.4011,47.6518,75.5807,93.659,12.4874,45.243,80.278,101.934,19.6978,41.5142,72.8846,93.6179,32.7199,43.6894,61.9017,76.2069,
,56.8934,54.8495,73.1388,95.8139,21.4011,47.6522,75.5814,93.6599,12.4874,45.2483,80.2873,101.946,19.6978,41.5123,72.882,93.6153,32.7199,43.6885,61.8993,76.2029,
,56.8934,54.8317,73.1056,95.7809,21.4011,47.6534,75.5836,93.6629,12.4874,45.2551,80.2977,101.959,19.6978,41.5094,72.8777,93.6108,32.7199,43.6876,61.8967,76.198,
,56.8934,54.803,73.0469,95.7183,21.4011,47.6561,75.5884,93.6691,12.4874,45.2702,80.3218,101.988,19.6978,41.5099,72.8784,93.6112,32.7199,43.6855,61.8923,76.1917,
,56.8934,54.74,72.9175,95.5785,21.4011,47.6629,75.6001,93.6831,12.4874,45.2814,80.3396,102.01,19.6978,41.5087,72.8759,93.6074,32.7199,43.6834,61.8875,76.1841,
,56.8934,54.6897,72.8129,95.4648,21.4011,47.6703,75.6126,93.698,12.4874,45.2937,80.3583,102.031,19.6978,41.508,72.8747,93.6059,32.7199,43.6822,61.8845,76.1788,
,56.8934,54.6722,72.7778,95.4276,21.4011,47.677,75.6245,93.7129,12.4874,45.311,80.3851,102.063,19.6978,41.5128,72.8819,93.6136,32.7199,43.6847,61.8889,76.1839,
,56.8934,54.6575,72.7489,95.398,21.4011,47.6858,75.6395,93.7311,12.4874,45.3143,80.389,102.065,19.6978,41.5127,72.8816,93.6129,32.7199,43.6882,61.8958,76.1924,
,56.8934,54.639,72.7116,95.3582,21.4011,47.6985,75.6611,93.757,12.4874,45.3138,80.3874,102.062,19.6978,41.5145,72.8839,93.6147,32.7199,43.6897,61.8981,76.1944,
,56.8934,54.6257,72.6874,95.3336,21.4011,47.7078,75.6774,93.777,12.4874,45.3132,80.3863,102.06,19.6978,41.5258,72.9008,93.6333,32.7199,43.6904,61.899,76.1946,
,56.8934,54.6045,72.6461,95.2903,21.4011,47.7153,75.6904,93.7931,12.4874,45.3132,80.3863,102.06,19.6978,41.538,72.9194,93.6538,32.7199,43.6922,61.9018,76.1967,
,56.8934,54.5777,72.5913,95.231,21.4011,47.7198,75.6983,93.8029,12.4874,45.3189,80.3947,102.069,19.6978,41.5536,72.9428,93.6796,32.7199,43.6955,61.9078,76.2039,
,56.8934,54.5501,72.5367,95.1726,21.4011,47.7241,75.7056,93.8114,12.4874,45.3197,80.3959,102.071,19.6978,41.5663,72.9617,93.7001,32.7199,43.7028,61.9216,76.2209,
,56.8934,54.5426,72.5233,95.1589,21.4011,47.7278,75.712,93.8191,12.4874,45.3207,80.3973,102.072,19.6978,41.5893,72.9964,93.7381,32.7199,43.7141,61.943,76.247,
,56.8934,54.5286,72.4953,95.1287,21.4011,47.7311,75.7177,93.826,12.4874,45.3203,80.397,102.072,19.6978,41.6085,73.0248,93.7684,32.7199,43.7254,61.9627,76.2684,
,56.8934,54.4934,72.4248,95.0523,21.4011,47.7352,75.7249,93.8351,12.4874,45.3209,80.3978,102.073,19.6978,41.6244,73.049,93.7953,32.7199,43.7331,61.9758,76.2816,
,56.8934,54.4481,72.3295,94.9466,21.4011,47.7357,75.7262,93.8372,12.4874,45.3222,80.3999,102.075,19.6978,41.6343,73.0637,93.8112,32.7199,43.7372,61.9822,76.2867,
,56.8934,54.418,72.2672,94.8785,21.4011,47.7341,75.7247,93.8372,12.4874,45.3236,80.4024,102.079,19.6978,41.649,73.0857,93.8349,32.7199,43.7506,62.0052,76.3105,
,56.8934,54.4124,72.2564,94.8671,21.4011,47.7334,75.7237,93.8364,12.4874,45.3264,80.4067,102.084,19.6978,41.6531,73.0918,93.8413,32.7199,43.7534,62.0099,76.3153,
,56.8934,54.3989,72.2301,94.839,21.4011,47.7331,75.7234,93.8362,12.4874,45.3287,80.4102,102.088,19.6978,41.6745,73.124,93.8766,32.7199,43.7589,62.0192,76.3244,
,56.8934,54.3851,72.1948,94.7956,21.4011,47.7245,75.7084,93.8179,12.4874,45.3178,80.3921,102.064,19.6978,41.7054,73.1615,93.9032,32.7199,43.7782,62.0539,76.3635,
,56.8934,54.3977,72.2125,94.8084,21.4011,47.721,75.7027,93.8111,12.4874,45.3147,80.3871,102.058,19.6978,41.7315,73.1953,93.9313,32.7199,43.7948,62.0823,76.3928,
,56.8934,54.4153,72.238,94.8267,21.4011,47.7191,75.6994,93.8074,12.4874,45.3113,80.3812,102.049,19.6978,41.7487,73.2194,93.9548,32.7199,43.7989,62.0886,76.3977,
,56.8934,54.4368,72.2683,94.8486,21.4011,47.7176,75.697,93.8045,12.4874,45.3105,80.3791,102.045,19.6978,41.7595,73.2348,93.9702,32.7199,43.8008,62.0913,76.3996,
,56.8934,54.4449,72.2771,94.8521,21.4011,47.7181,75.6978,93.8053,12.4874,45.311,80.379,102.044,19.6978,41.7722,73.2542,93.9919,32.7199,43.8024,62.0936,76.4011,
,56.8934,54.431,72.2381,94.8016,21.4011,47.72,75.701,93.8088,12.4874,45.312,80.3804,102.045,19.6978,41.7816,73.2687,94.0085,32.7199,43.8037,62.0956,76.4026,
,56.8934,54.3843,72.1315,94.6761,21.4011,47.7231,75.7059,93.8141,12.4874,45.3129,80.3816,102.046,19.6978,41.793,73.2868,94.0297,32.7199,43.8057,62.099,76.406,
,56.8934,54.3453,72.0542,94.59,21.4011,47.7238,75.7073,93.816,12.4874,45.3159,80.386,102.051,19.6978,41.7999,73.2979,94.0431,32.7199,43.8126,62.1114,76.4202,
,56.8934,54.3211,72.0047,94.5337,21.4011,47.723,75.7066,93.8161,12.4874,45.32,80.3923,102.058,19.6978,41.8107,73.3145,94.0618,32.7199,43.8185,62.1217,76.4311,
,56.8934,54.3209,72.0044,94.5333,21.4011,47.7241,75.7085,93.8187,12.4874,45.3367,80.4182,102.089,19.6978,41.8213,73.3313,94.0814,32.7199,43.8275,62.1371,76.4469,
,56.8934,54.3178,71.9976,94.5256,21.4011,47.7249,75.7099,93.8201,12.4874,45.3417,80.4253,102.096,19.6978,41.8261,73.3396,94.0919,32.7199,43.831,62.1428,76.4521,
,56.8934,54.3164,71.9944,94.5219,21.4011,47.7273,75.7139,93.8248,12.4874,45.346,80.4311,102.102,19.6978,41.83,73.3461,94.1002,32.7199,43.8346,62.1491,76.4588,
,56.8934,54.3166,71.9947,94.5222,21.4011,47.7297,75.7181,93.83,12.4874,45.3516,80.4386,102.108,19.6978,41.8326,73.3503,94.105,32.7199,43.8391,62.157,76.4675,
,56.8934,54.3167,71.9943,94.5208,21.4011,47.7306,75.7198,93.8321,12.4874,45.3529,80.4405,102.11,19.6978,41.8335,73.3517,94.1066,32.7199,43.844,62.1661,76.478,
,56.8934,54.2942,71.9416,94.457,21.4011,47.7344,75.726,93.8391,12.4874,45.3533,80.4408,102.11,19.6978,41.8316,73.3489,94.1035,32.7199,43.8509,62.1781,76.491,
,56.8934,54.2887,71.9278,94.4393,21.4011,47.7346,75.7266,93.8404,12.4874,45.3546,80.4427,102.112,19.6978,41.8317,73.3492,94.1042,32.7199,43.8551,62.1848,76.4971,
,56.8934,54.2406,71.8181,94.3071,21.4011,47.7355,75.7282,93.842,12.4874,45.3565,80.4453,102.115,19.6978,41.8306,73.3475,94.1023,32.7199,43.8595,62.1924,76.5047,
,56.8934,54.2082,71.7519,94.2318,21.4011,47.7361,75.729,93.8427,12.4874,45.3596,80.4493,102.118,19.6978,41.8323,73.3498,94.1041,32.7199,43.8647,62.2018,76.5155,
,56.8934,54.1802,71.6949,94.1674,21.4011,47.7369,75.73,93.8434,12.4874,45.364,80.455,102.123,19.6978,41.8314,73.348,94.1014,32.7199,43.8718,62.2139,76.5281,
,56.8934,54.1659,71.6639,94.1318,21.4011,47.7381,75.7317,93.8449,12.4874,45.366,80.4582,102.127,19.6978,41.8294,73.3446,94.097,32.7199,43.8751,62.219,76.5321,
,56.8934,54.1573,71.647,94.1134,21.4011,47.74,75.7345,93.8473,12.4874,45.369,80.4626,102.131,19.6978,41.8214,73.3318,94.0817,32.7199,43.8771,62.222,76.5343,
,56.8934,54.1468,71.6259,94.0901,21.4011,47.742,75.7375,93.8502,12.4874,45.3727,80.4682,102.138,19.6978,41.811,73.3145,94.0601,32.7199,43.8772,62.2217,76.5328,
,56.8934,54.1487,71.6295,94.0933,21.4011,47.7428,75.7388,93.8515,12.4874,45.3776,80.4753,102.145,19.6978,41.7964,73.2871,94.0211,32.7199,43.8769,62.2206,76.5306,
,56.8934,54.1537,71.6341,94.0943,21.4011,47.7439,75.7405,93.8532,12.4874,45.379,80.477,102.146,19.6978,41.7834,73.2618,93.9835,32.7199,43.8766,62.2197,76.5286,
,56.8934,54.1574,71.6352,94.0905,21.4011,47.7448,75.7419,93.8545,12.4874,45.3793,80.4773,102.146,19.6978,41.7827,73.2602,93.9811,32.7199,43.8768,62.22,76.5286,
,56.8934,54.1613,71.6318,94.0787,21.4011,47.7452,75.7423,93.8549,12.4874,45.3795,80.4775,102.146,19.6978,41.7838,73.2617,93.9823,32.7199,43.8804,62.2259,76.5341,
,56.8934,54.1697,71.643,94.0868,21.4011,47.745,75.7421,93.8544,12.4874,45.3816,80.4801,102.148,19.6978,41.7896,73.2706,93.9923,32.7199,43.8811,62.2267,76.5344,
,56.8934,54.1786,71.6514,94.089,21.4011,47.7451,75.7421,93.8544,12.4874,45.3825,80.4812,102.149,19.6978,41.7986,73.2841,94.0068,32.7199,43.8834,62.2303,76.5372,
,56.8934,54.1759,71.6346,94.0628,21.4011,47.7449,75.7417,93.8536,12.4874,45.3876,80.4885,102.156,19.6978,41.7989,73.2843,94.0068,32.7199,43.8869,62.2356,76.5414,
,56.8934,54.1779,71.6344,94.0604,21.4011,47.7448,75.7414,93.8532,12.4874,45.3899,80.4913,102.158,19.6978,41.8029,73.2901,94.0125,32.7199,43.8885,62.2379,76.5427,
,56.8934,54.1864,71.6417,94.0628,21.4011,47.7443,75.7404,93.8518,12.4874,45.3902,80.4916,102.158,19.6978,41.8041,73.2909,94.012,32.7199,43.8942,62.2472,76.5515,
,56.8934,54.1905,71.6323,94.0416,21.4011,47.7447,75.741,93.8521,12.4874,45.3916,80.4934,102.16,19.6978,41.8054,73.2925,94.0129,32.7199,43.905,62.2656,76.5704,
,56.8934,54.1939,71.6257,94.0265,21.4011,47.7449,75.7411,93.8518,12.4874,45.3917,80.4934,102.16,19.6978,41.8188,73.3125,94.0345,32.7199,43.9088,62.2716,76.5754,
,56.8934,54.1898,71.6094,94.0043,21.4011,47.745,75.7412,93.8516,12.4874,45.3918,80.4935,102.159,19.6978,41.8262,73.3237,94.0467,32.7199,43.9118,62.276,76.5784,
,56.8934,54.1889,71.6044,93.9966,21.4011,47.7447,75.7405,93.8505,12.4874,45.3918,80.4933,102.159,19.6978,41.8331,73.3346,94.0595,32.7199,43.9155,62.2817,76.5827,
,56.8934,54.1838,71.5912,93.978,21.4011,47.7446,75.7402,93.8498,12.4874,45.3927,80.4945,102.16,19.6978,41.8368,73.3405,94.0664,32.7199,43.9182,62.2857,76.5857,
,56.8934,54.1899,71.6011,93.9866,21.4011,47.7446,75.7401,93.8495,12.4874,45.3931,80.4949,102.16,19.6978,41.8473,73.3576,94.0875,32.7199,43.9198,62.288,76.587,
,56.8934,54.2012,71.6209,94.0046,21.4011,47.7456,75.7416,93.8509,12.4874,45.3931,80.4942,102.158,19.6978,41.8573,73.3739,94.1071,32.7199,43.9297,62.3056,76.6067,
,56.8934,54.212,71.6407,94.0233,21.4011,47.7456,75.7415,93.8507,12.4874,45.3948,80.4965,102.16,19.6978,41.8634,73.3829,94.1166,32.7199,43.94,62.3234,76.6252,
,56.8934,54.2281,71.6691,94.0502,21.4011,47.7459,75.7419,93.8509,12.4874,45.4006,80.5048,102.169,19.6978,41.8663,73.3875,94.1218,32.7199,43.9443,62.3308,76.633,
,56.8934,54.2538,71.718,94.0991,21.4011,47.746,75.7421,93.8509,12.4874,45.4083,80.5168,102.183,19.6978,41.8695,73.392,94.1263,32.7199,43.9472,62.3354,76.6368,
,56.8934,54.3159,71.847,94.2366,21.4011,47.7459,75.7418,93.8503,12.4874,45.4086,80.5175,102.184,19.6978,41.8748,73.401,94.1378,32.7199,43.9532,62.3455,76.647,
,56.8934,54.4485,72.1245,94.5377,21.4011,47.7431,75.7375,93.8462,12.4874,45.4086,80.5176,102.184,19.6978,41.8745,73.4008,94.1379,32.7199,43.9598,62.3578,76.6618,
,56.8934,54.6126,72.4764,94.927,21.4011,47.7418,75.7357,93.8444,12.4874,45.4082,80.5172,102.184,19.6978,41.8731,73.3988,94.1356,32.7199,43.9661,62.3698,76.6768,
,56.8934,54.6932,72.6486,95.1136,21.4011,47.7396,75.7323,93.8411,12.4874,45.4072,80.5162,102.184,19.6978,41.8735,73.3997,94.1374,32.7199,43.9662,62.37,76.6769,
,56.8934,54.7384,72.7461,95.2181,21.4011,47.738,75.73,93.8389,12.4874,45.4067,80.5161,102.185,19.6978,41.8738,73.4007,94.1391,32.7199,43.968,62.3734,76.6813,
,56.8934,54.9135,73.1114,95.6145,21.4011,47.7366,75.7278,93.8366,12.4874,45.4061,80.5158,102.186,19.6978,41.8741,73.4012,94.1398,32.7199,43.9723,62.3827,76.6948,
,56.8934,55.032,73.3542,95.8745,21.4011,47.7361,75.7269,93.8355,12.4874,45.4082,80.5204,102.193,19.6978,41.8741,73.401,94.1395,32.7199,43.9742,62.3868,76.701,
,56.8934,55.1174,73.5314,96.0664,21.4011,47.7353,75.7257,93.8342,12.4874,45.4096,80.522,102.194,19.6978,41.8723,73.3981,94.136,32.7199,43.977,62.3925,76.7091,
,56.8934,55.213,73.7198,96.2682,21.4011,47.7348,75.725,93.8336,12.4874,45.4118,80.5249,102.196,19.6978,41.8695,73.3939,94.1314,32.7199,43.9772,62.3933,76.7106,
,56.8934,55.2729,73.8417,96.3985,21.4011,47.7344,75.7243,93.8328,12.4874,45.4122,80.5253,102.197,19.6978,41.8585,73.3756,94.1087,32.7199,43.9774,62.3944,76.7132,
,56.8934,55.3729,74.0538,96.6319,21.4011,47.734,75.7236,93.8321,12.4874,45.4099,80.5216,102.192,19.6978,41.8528,73.3674,94.1001,32.7199,43.9765,62.393,76.7125,
,56.8934,55.4617,74.249,96.8514,21.4011,47.7333,75.7225,93.8307,12.4874,45.41,80.5217,102.192,19.6978,41.8406,73.35,94.0828,32.7199,43.9755,62.3916,76.7115,
,56.8934,55.5121,74.3561,96.9702,21.4011,47.732,75.7204,93.8284,12.4874,45.4118,80.5243,102.195,19.6978,41.8259,73.3285,94.0605,32.7199,43.9751,62.3912,76.7115,
,56.8934,55.523,74.3806,96.997,21.4011,47.7307,75.7182,93.826,12.4874,45.4127,80.5261,102.198,19.6978,41.809,73.3016,94.0287,32.7199,43.9739,62.3899,76.712,
,56.8934,55.5272,74.3923,97.0106,21.4011,47.7284,75.7147,93.8224,12.4874,45.4136,80.5275,102.199,19.6978,41.7956,73.2817,94.0075,32.7199,43.9722,62.3876,76.7111,
,56.8934,55.5283,74.3966,97.016,21.4011,47.7261,75.7112,93.8189,12.4874,45.4137,80.528,102.201,19.6978,41.7716,73.2447,93.9656,32.7199,43.9692,62.3832,76.7083,
,56.8934,55.5269,74.3955,97.0156,21.4011,47.7242,75.708,93.815,12.4874,45.4137,80.5284,102.202,19.6978,41.7608,73.2296,93.9512,32.7199,43.9635,62.3738,76.6991,
,56.8934,55.5207,74.386,97.0066,21.4011,47.7219,75.7039,93.8101,12.4874,45.4141,80.529,102.203,19.6978,41.7538,73.2208,93.9446,32.7199,43.9571,62.3631,76.6885,
,56.8934,55.5018,74.3522,96.9693,21.4011,47.7197,75.7003,93.8063,12.4874,45.4146,80.5296,102.203,19.6978,41.7449,73.2086,93.933,32.7199,43.9483,62.3483,76.6738,
,56.8934,55.479,74.3143,96.9297,21.4011,47.7191,75.6996,93.8058,12.4874,45.4146,80.5297,102.203,19.6978,41.739,73.2011,93.9271,32.7199,43.9347,62.3249,76.6495,
,56.8934,55.4672,74.2933,96.9078,21.4011,47.7183,75.6985,93.805,12.4874,45.4147,80.53,102.204,19.6978,41.7312,73.1915,93.9204,32.7199,43.9225,62.3045,76.6293,
,56.8934,55.4664,74.2945,96.9105,21.4011,47.7173,75.6971,93.8037,12.4874,45.4146,80.5299,102.204,19.6978,41.7306,73.191,93.9206,32.7199,43.9147,62.2929,76.6209,
,56.8934,55.4416,74.2475,96.8609,21.4011,47.717,75.6966,93.8033,12.4874,45.4136,80.529,102.204,19.6978,41.7293,73.19,93.9208,32.7199,43.9121,62.2892,76.6192,
,56.8934,55.4354,74.2374,96.851,21.4011,47.7173,75.6971,93.8039,12.4874,45.4132,80.5287,102.204,19.6978,41.7222,73.181,93.9138,32.7199,43.9086,62.2847,76.6176,
,56.8934,55.4433,74.2555,96.8713,21.4011,47.7175,75.6974,93.8043,12.4874,45.4139,80.5293,102.204,19.6978,41.7116,73.1675,93.9035,32.7199,43.9064,62.2827,76.619,
,56.8934,55.4452,74.2618,96.879,21.4011,47.7174,75.697,93.8037,12.4874,45.4153,80.5312,102.206,19.6978,41.7057,73.1607,93.8991,32.7199,43.9047,62.2812,76.6205,
,56.8934,55.5239,74.435,97.0776,21.4011,47.7162,75.6953,93.8022,12.4874,45.4176,80.535,102.211,19.6978,41.6971,73.1498,93.8908,32.7199,43.9024,62.279,76.6221,
,56.8934,55.5908,74.5821,97.247,21.4011,47.7157,75.6948,93.8019,12.4874,45.4189,80.5379,102.216,19.6978,41.6852,73.134,93.8769,32.7199,43.8983,62.2736,76.62,
,56.8934,55.6638,74.7519,97.4531,21.4011,47.7152,75.6942,93.8017,12.4874,45.4189,80.5393,102.22,19.6978,41.6744,73.12,93.8653,32.7199,43.8956,62.27,76.6184,
,56.8934,55.6842,74.7949,97.5053,21.4011,47.7147,75.6934,93.8012,12.4874,45.4188,80.5397,102.222,19.6978,41.6646,73.1079,93.8563,32.7199,43.8885,62.2591,76.6097,
,56.8934,55.677,74.7804,97.4912,21.4011,47.714,75.6926,93.8007,12.4874,45.4193,80.5408,102.224,19.6978,41.6441,73.0785,93.8268,32.7199,43.8797,62.246,76.6003,
,56.8934,55.6739,74.7747,97.4865,21.4011,47.7141,75.6929,93.8013,12.4874,45.4191,80.5407,102.224,19.6978,41.6431,73.0781,93.8281,32.7199,43.8577,62.2097,76.5653,
,56.8934,55.6361,74.6957,97.4025,21.4011,47.7145,75.6936,93.8022,12.4874,45.4185,80.54,102.223,19.6978,41.64,73.0746,93.8259,32.7199,43.8439,62.1878,76.5463,
,56.8934,55.5644,74.5388,97.2288,21.4011,47.7147,75.694,93.8029,12.4874,45.4194,80.5419,102.226,19.6978,41.6341,73.067,93.82,32.7199,43.829,62.163,76.5223,
,56.8934,55.5303,74.4662,97.1502,21.4011,47.7157,75.6957,93.8048,12.4874,45.4202,80.543,102.228,19.6978,41.6299,73.0619,93.8161,32.7199,43.8164,62.1422,76.5026,
